Tx_Loc_1,Tx_Loc_2,Tx_Loc_3,Rx_Loc_1,Rx_Loc_2,Rx_Loc_3,Distance_m,Delay_s,isLoS,PathLoss_dB,Reflections,PhaseShift_rad
41.878175,-87.629336,365.316372084431,41.878175,-87.629336,167.316372084431,198,6.60456908492341e-07,1,107.324247653958,0,4.98531663626963
41.878175,-87.629336,365.316372084431,41.878175,-87.629336,167.316372084431,201.995501059601,6.73784465450433e-07,0,107.223841133747,1,6.06347944908939
