Tx_Loc_1,Tx_Loc_2,Tx_Loc_3,Rx_Loc_1,Rx_Loc_2,Rx_Loc_3,Distance_m,Delay_s,isLoS,PathLoss_dB,Reflections,PhaseShift_rad
40.702276,-74.012854,185.968663412146,40.702276,-74.012854,-12.0313365878537,198,6.60456908492341e-07,1,107.324247653958,0,4.98531663631329
40.702276,-74.012854,185.968663412146,40.702276,-74.012854,-12.0313365878537,201.996649864447,6.73788297450921e-07,0,107.001402692034,1,0.454454525478766
40.702276,-74.012854,185.968663412146,40.702276,-74.012854,-12.0313365878537,777.348872760109,2.59295673395529e-06,0,119.085779852687,3,4.95460993996484
40.702276,-74.012854,185.968663412146,40.702276,-74.012854,-12.0313365878537,518.719756095023,1.73026286103242e-06,0,115.688929193022,5,2.26262863627542
