Tx_Loc_1,Tx_Loc_2,Tx_Loc_3,Rx_Loc_1,Rx_Loc_2,Rx_Loc_3,Distance_m,Delay_s,isLoS,PathLoss_dB,Reflections,PhaseShift_rad
41.878149,-87.630836,362.685529336333,41.878149,-87.630836,164.685529336333,198,6.60456908492341e-07,1,107.324247653958,0,4.98531663632784
41.878149,-87.630836,362.685529336333,41.878149,-87.630836,164.685529336333,201.995955807983,6.73785982327757e-07,0,107.056985186004,1,0.0471586025117432
41.878149,-87.630836,362.685529336333,41.878149,-87.630836,164.685529336333,323.495818383002,1.07906589959312e-06,0,111.58826428181,5,5.31047683870168
41.878149,-87.630836,362.685529336333,41.878149,-87.630836,164.685529336333,1057.04149946737,3.5259109135673e-06,0,121.519000738425,5,3.17665274277341
